article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
695245002,695245,Rosie hairband 2pk,74,Hair/alice band,Accessories,1010016,Solid,42,Red,7,Medium,18,Red,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Hairbands in a stretch weave with appliqués.
740958001,740958,Sandy,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted top in airy, ribbed jersey with a V-neck, decorative buttons at the top and long sleeves."
325087044,325087,Kelly (Melbourne) PUSH 2p,306,Bra,Underwear,1010016,Solid,43,Dark Red,4,Dark,18,Red,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bras in cotton jersey with lace details and underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
556527018,556527,SKINNY SS Trash 89,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in superstretch, flexible denim for maximum mobility with hard-worn details and patches on the inside of the legs. Adjustable elasticated waist, zip fly and narrow hems."
627456006,627456,PLATON set,270,Garment Set,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Set with a long-sleeved bodysuit and a pair of leggings in soft organic cotton jersey. Bodysuit with a gathered frill around the neckline, and press-studs on the shoulders and at the crotch. Ribbed leggings with an elasticated waist, frill trim at the back and overlocked edges at the hems."
738713020,738713,Printed Hood 24.99 B2,308,Hoodie,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Long-sleeved hoodie in sweatshirt fabric with a jersey-lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
912075007,912075,Morning Sleeveless Top A,258,Blouse,Garment Upper body,1010016,Solid,19,Greenish Khaki,1,Dusty Light,20,Khaki green,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,Sleeveless blouse in softly draping satin with a V-shaped opening at the front and ties at the neckline. Gathered seam at the shoulders and a gathered yoke at the back.
880780003,880780,Octopus swimsuit.,57,Swimsuit,Swimwear,1010001,All over pattern,61,Light Purple,3,Light,6,Lilac Purple,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,Fully lined swimsuit with a V-neck and low-cut back with fixed lacing. Medium coverage at the back.
859687002,859687,LE Tulip Kaftan,265,Dress,Garment Full body,1010001,All over pattern,83,Dark Turquoise,7,Medium,19,Green,3000,Limited Edition,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"Ankle-length kaftan in an airy, patterned, softly draping viscose weave with a V-neck and short sleeves. Vertical seam down the front and back, and a narrow, detachable tie belt at the waist."
644534001,644534,Ferdinand funnel neck,252,Sweater,Garment Upper body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,8758,Young Boy Knitwear,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1003,Knitwear,"Jumper in a soft cotton knit with a lined funnel collar with a decorative drawstring at the front, and ribbing at the cuffs and hem."
896319001,896319,Dijon crew,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Jumper in a soft, fine knit containing some wool with a gentle V-neck, long sleeves and ribbing at the cuffs and hem. The polyester content of the jumper is recycled."
693994002,693994,Stand up skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,Calf-length skirt in a viscose weave with buttons down the front and side pockets. Lined.
703401004,703401,EAGLE JOGGER,272,Trousers,Garment Lower body,1010018,Treatment,6,Light Grey,3,Light,-1,Unknown,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Joggers in washed sweatshirt fabric with an elasticated drawstring waist, zipped side pockets and a back pocket. Tapered legs with decorative stitching at the knees and ribbed hems."
607609001,607609,Violet dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in woven fabric with a transparent mesh yoke, lace at the top and opening with a button at the back of the neck. Long sleeves with a seam and flared cuffs with a layer of mesh. Narrow, elasticated seam at the waist and a bell-shaped skirt with lace and a flounce at the hem with a layer of mesh. Unlined."
560047002,560047,Cool Bella necklace,77,Necklace,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Three-strand thin metal chain necklace with pendants. Adjustable length, 38-46 cm."
608317001,608317,Carlita Push Balboa,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra in lace with moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a wide lace trim at the hem."
806131011,806131,Straight HW ankle Femme,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with a high waist, zip fly and button, and straight legs."
894674006,894674,Juni 2p Micro Hipster,286,Underwear bottom,Underwear,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in microfibre with a lace trim at the waist. Mid waist, lined gusset and medium coverage at the back."
603642002,603642,Axl tee,255,T-shirt,Garment Upper body,1010018,Treatment,42,Red,2,Medium Dusty,18,Red,5957,Jersey inactive from s1,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Wide T-shirt in soft, marled jersey made from a viscose and cotton blend in a relaxed fit with cut-off, raw-edge sleeves."
746994013,746994,Mom HW Shorts,274,Shorts,Garment Lower body,1010023,Denim,6,Light Grey,1,Dusty Light,12,Grey,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket shorts in washed denim with a high waist, zip fly and button, and sewn-in turn-ups at the hems."
904076003,904076,Fashion offer Hedwig trs,272,Trousers,Garment Lower body,1010026,Other structure,8,Dark Grey,4,Dark,12,Grey,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Pull-on trousers in twill with adjustable elastication and a drawstring at the waist, fake front pockets, fake back pockets with decorative buttons, and tapered legs."
633862002,633862,FLOW parka,262,Jacket,Garment Upper body,1010016,Solid,8,Dark Grey,4,Dark,-1,Unknown,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Oversized, lightweight parka in windproof, water-repellent functional fabric with a drawstring hood and high stand-up collar. Dropped shoulders, long sleeves with elasticated cuffs, handwarmer pockets and flap front pockets with concealed press-studs. Drawstring at the waist and hem. Unlined."
567644010,567644,Greg print,59,Swimwear bottom,Swimwear,1010001,All over pattern,83,Dark Turquoise,4,Dark,7,Turquoise,9984,Swimwear,F,Menswear,3,Menswear,26,Men Underwear,1018,Swimwear,
685816059,685816,RONNY R-NECK,255,T-shirt,Garment Upper body,1010016,Solid,63,Dark Purple,2,Medium Dusty,6,Lilac Purple,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirt in soft cotton jersey.
899215001,899215,Love 2p Ct Padded Softbra,306,Bra,Underwear,1010014,Placement print,8,Dark Grey,4,Dark,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bras in cotton jersey with adjustable shoulder straps and lined cups with removable inserts that shape the bust and provide good support. Elasticated hem. No fasteners."
499249001,499249,Wilma,252,Sweater,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Fine-knit, printed jumper in a soft, marled viscose blend with long sleeves and a rounded hem. Longer at the back."
688464001,688464,Princeton shirt TP,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,8757,Young Boy Shirt,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1011,Shirts,"Shirt in a cotton weave with a turn-down collar, buttons down the front, a small embroidered detail on the chest and long sleeves with buttoned cuffs. Contrasting colour in the inside of the collar and cuffs."
451243013,451243,Rufus 5-pkt trousers,272,Trousers,Garment Lower body,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"5-pocket trousers in cotton twill with an adjustable elasticated waist (in sizes 8-12Y), zip fly and slim legs."
646015007,646015,DREW set AOP,270,Garment Set,Garment Full body,1010016,Solid,12,Light Beige,1,Dusty Light,9,White,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Two-piece set with a top and pair of leggings in soft, organic cotton jersey. Top with a press-stud on one shoulder, long raglan sleeves and overlocked edges at the cuffs and hem. Leggings with soft elastication at the waist, and overlocked edges at the hems."
684021086,684021,Wow printed tee 6.99,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,T-shirt in soft cotton jersey with a round neckline and a print motif.
776774001,776774,D2 PE YOKO KNITTED CARDIGAN,245,Cardigan,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,3080,Take Care External,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Cardigan in soft, rib-knit wool with a V-neck, large, tone-on-tone buttons down the front, gently dropped shoulders and long balloon sleeves. Wide elasticated knit trim at the cuffs and hem."
599719055,599719,Hudson shorts TVP,274,Shorts,Garment Lower body,1010026,Other structure,71,Light Blue,3,Light,2,Blue,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,"Short shorts in woven fabric with a zip fly and button, side pockets and fake welt back pockets."
769102009,769102,3P LS PJ,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","Long-sleeved, all-in-one pyjamas in soft, organic cotton jersey."
426199002,426199,Ellen Shortie Daisy Low 3p,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",
750409001,750409,Nettan Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Sleeveless, knee-length dress in ribbed jersey with a V-neck, narrow shoulder straps and a straight-cut back with a slit."
684021038,684021,Wow printed tee 6.99,255,T-shirt,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,T-shirt in soft cotton jersey with a round neckline and a print motif.
651845002,651845,Biker Dress LS,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, fitted dress in stretch fabric with a diagonal zip down the front, notch lapels with decorative buttons, and 3/4-length sleeves. Detachable, adjustable belt with a metal buckle at the waist. Unlined."
713533008,713533,Aruba denim jacket,262,Jacket,Garment Upper body,1010023,Denim,51,Light Pink,1,Dusty Light,4,Pink,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short jacket in washed cotton twill with a collar and buttons down the front. Flap chest pockets with a button, side pockets and buttoned cuffs."
833470001,833470,Tomo dress,265,Dress,Garment Full body,1010016,Solid,91,Light Green,3,Light,19,Green,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,Sleeveless dress in an airy weave with elastication around the neckline and an elasticated seam at the waist. Flared skirt with vertical flounces all round and an asymmetric hem. Lined.
515991009,515991,Ulla LS,255,T-shirt,Garment Upper body,1010016,Solid,53,Dark Pink,5,Bright,4,Pink,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Long-sleeved top in soft organic cotton jersey.
556550001,556550,CSP W Lea,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in woven fabric with an elasticated waist and fringes. Jersey lining.
808021008,808021,Emi pump(1),90,Pumps,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Court shoes with pointed toes and block heels. Satin linings and imitation leather insoles. Heel 8 cm.
816423004,816423,Ozzy  HW Denim Shorts,274,Shorts,Garment Lower body,1010023,Denim,71,Light Blue,3,Light,2,Blue,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"High-waisted shorts in superstretch twill with a zip fly and button, back pockets and sewn-in turn-ups at the hems."
677501002,677501,Class Snurre earring,70,Earring,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Spiral twist metal earrings. Length 9 cm.
738672001,738672,GLOVES MALTE,71,Gloves,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4222,Young Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Gloves in a soft, fine knit. Fleece lining."
749099010,749099,Diana Fancy sweater,252,Sweater,Garment Upper body,1010005,Colour blocking,21,Light Yellow,7,Medium,8,Yellow,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Long-sleeved top in lightweight sweatshirt fabric with a motif, and ribbing around the neckline, cuffs and hem. Rounded and slightly longer at the back."
750623009,750623,ROMY 5-p tanktop,253,Vest top,Garment Upper body,1010016,Solid,51,Light Pink,3,Light,4,Pink,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Vest tops in cotton jersey with narrow shoulder straps, picot trims at the top and a decorative satin bow at the front."
485673051,485673,TP Henrik 3-p boxer BB,286,Underwear bottom,Underwear,1010016,Solid,71,Light Blue,3,Light,2,Blue,4225,Young Boy UW/NW,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
820960003,820960,Molly dress,265,Dress,Garment Full body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short, fitted dress in soft cotton jersey with narrow shoulder straps."
671599009,671599,Turner stretch polo,257,Polo shirt,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,5883,Jersey Basic,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Short-sleeved polo shirt in soft cotton piqué with a collar and button placket.
751779001,751779,Carla/Vivi culotte,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Ankle-length jersey trousers with elastication and a wide jersey panel at the waist and straight, wide legs."
